id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_is_active,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_logo,away_score,away_winner,game_id,season,season_type,home_color,home_alternate_color,home_logo,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_type_alt_detail,PBP,team_box,player_box,game_date_time,game_date
271115006,s:40~l:46~e:271115006~c:271115006,2007-11-16T00:00Z,20468,TRUE,FALSE,FALSE,FALSE,2007-11-16T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,TRUE,105,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,92,FALSE,271115006,2008,2,0C479D,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,516,American Airlines Center,Dallas,TX,19200,FALSE,"",TRUE,TRUE,TRUE,2007-11-16T00:00:00Z,2007-11-15
271114010,s:40~l:46~e:271114010~c:271114010,2007-11-15T01:00Z,18178,TRUE,FALSE,FALSE,FALSE,2007-11-15T01:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,TRUE,90,FALSE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,93,TRUE,271114010,2008,2,D40026,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,1394,Toyota Center (Houston),Houston,TX,18055,TRUE,"",TRUE,TRUE,TRUE,2007-11-15T01:00:00Z,2007-11-14
271114002,s:40~l:46~e:271114002~c:271114002,2007-11-15T00:30Z,18624,TRUE,FALSE,FALSE,FALSE,2007-11-15T00:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,TRUE,91,TRUE,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",69,FALSE,271114002,2008,2,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,1824,TD Garden,Boston,MA,19156,TRUE,"",TRUE,TRUE,TRUE,2007-11-15T00:30:00Z,2007-11-14
271114009,s:40~l:46~e:271114009~c:271114009,2007-11-15T00:30Z,18923,TRUE,FALSE,FALSE,FALSE,2007-11-15T00:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,TRUE,104,FALSE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,111,TRUE,271114009,2008,2,00275D,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,2465,ORACLE Arena,Oakland,CA,19596,FALSE,"",TRUE,TRUE,TRUE,2007-11-15T00:30:00Z,2007-11-14
271114012,s:40~l:46~e:271114012~c:271114012,2007-11-15T00:30Z,15296,TRUE,FALSE,FALSE,FALSE,2007-11-15T00:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,TRUE,84,TRUE,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,81,FALSE,271114012,2008,2,FA0028,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,TRUE,TRUE,2007-11-15T00:30:00Z,2007-11-14
271114014,s:40~l:46~e:271114014~c:271114014,2007-11-15T00:30Z,19600,TRUE,FALSE,FALSE,FALSE,2007-11-15T00:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,95,FALSE,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,FALSE,"",104,TRUE,271114014,2008,2,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3438,FTX Arena,Miami,FL,19600,TRUE,"",TRUE,TRUE,TRUE,2007-11-15T00:30:00Z,2007-11-14
271114001,s:40~l:46~e:271114001~c:271114001,2007-11-15T00:00Z,12239,TRUE,FALSE,FALSE,FALSE,2007-11-15T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,TRUE,117,TRUE,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FE3310,008ca8,FALSE,"",109,FALSE,271114001,2008,2,002B5C,002b5c,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,1827,State Farm Arena,Atlanta,GA,16888,TRUE,"",TRUE,TRUE,TRUE,2007-11-15T00:00:00Z,2007-11-14
271114003,s:40~l:46~e:271114003~c:271114003,2007-11-15T00:00Z,8302,TRUE,FALSE,FALSE,FALSE,2007-11-15T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,FALSE,95,TRUE,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,76,FALSE,271114003,2008,2,0093B1,b4975a,"",985,Smoothie King Center,New Orleans,LA,16867,TRUE,"",TRUE,TRUE,TRUE,2007-11-15T00:00:00Z,2007-11-14
271114005,s:40~l:46~e:271114005~c:271114005,2007-11-15T00:00Z,20562,TRUE,FALSE,FALSE,FALSE,2007-11-15T00:00Z,"","",1,STD,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,TRUE,116,FALSE,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,117,TRUE,271114005,2008,2,061642,fdbb30,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,TRUE,OT,TRUE,TRUE,TRUE,2007-11-15T00:00:00Z,2007-11-14
271114007,s:40~l:46~e:271114007~c:271114007,2007-11-15T00:00Z,13289,TRUE,FALSE,FALSE,FALSE,2007-11-15T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,TRUE,110,TRUE,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,93,FALSE,271114007,2008,2,0860A8,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,892,Ball Arena,Denver,CO,19520,TRUE,"",TRUE,TRUE,TRUE,2007-11-15T00:00:00Z,2007-11-14
271114015,s:40~l:46~e:271114015~c:271114015,2007-11-15T00:00Z,13462,TRUE,FALSE,FALSE,FALSE,2007-11-15T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,TRUE,102,TRUE,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,99,FALSE,271114015,2008,2,003813,f0ebd2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,FALSE,"",TRUE,TRUE,TRUE,2007-11-15T00:00:00Z,2007-11-14
271114016,s:40~l:46~e:271114016~c:271114016,2007-11-15T00:00Z,11656,TRUE,FALSE,FALSE,FALSE,2007-11-15T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,TRUE,108,TRUE,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,103,FALSE,271114016,2008,2,0E3764,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2029,Target Center,Minneapolis,MN,19356,FALSE,"",TRUE,TRUE,TRUE,2007-11-15T00:00:00Z,2007-11-14
271114027,s:40~l:46~e:271114027~c:271114027,2007-11-15T00:00Z,12477,TRUE,FALSE,FALSE,FALSE,2007-11-15T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,TRUE,103,TRUE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,90,FALSE,271114027,2008,2,0E3764,e31837,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,1823,Capital One Arena,Washington,DC,20600,TRUE,"",TRUE,TRUE,TRUE,2007-11-15T00:00:00Z,2007-11-14
271114028,s:40~l:46~e:271114028~c:271114028,2007-11-15T00:00Z,17337,TRUE,FALSE,FALSE,FALSE,2007-11-15T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,TRUE,88,FALSE,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,92,TRUE,271114028,2008,2,CE0F41,061922,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,1838,Scotiabank Arena,Toronto,ON,19800,FALSE,"",TRUE,TRUE,TRUE,2007-11-15T00:00:00Z,2007-11-14
271113006,s:40~l:46~e:271113006~c:271113006,2007-11-14T00:30Z,19875,TRUE,FALSE,FALSE,FALSE,2007-11-14T00:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,TRUE,99,TRUE,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,84,FALSE,271113006,2008,2,0C479D,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,516,American Airlines Center,Dallas,TX,19200,FALSE,"",TRUE,TRUE,TRUE,2007-11-14T00:30:00Z,2007-11-13
271113024,s:40~l:46~e:271113024~c:271113024,2007-11-14T00:30Z,18797,TRUE,FALSE,FALSE,FALSE,2007-11-14T00:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,TRUE,107,TRUE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,92,FALSE,271113024,2008,2,000000,061922,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,780,AT&T Center,San Antonio,TX,18354,FALSE,"",TRUE,TRUE,TRUE,2007-11-14T00:30:00Z,2007-11-13
271113011,s:40~l:46~e:271113011~c:271113011,2007-11-14T00:00Z,12143,TRUE,FALSE,FALSE,FALSE,2007-11-14T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,TRUE,86,FALSE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,101,TRUE,271113011,2008,2,061642,00275d,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,"",TRUE,TRUE,TRUE,2007-11-14T00:00:00Z,2007-11-13
271113019,s:40~l:46~e:271113019~c:271113019,2007-11-14T00:00Z,16101,TRUE,FALSE,FALSE,FALSE,2007-11-14T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,TRUE,103,TRUE,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,FALSE,"",76,FALSE,271113019,2008,2,0860A8,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,4042,Amway Arena,Orlando,FL,17461,FALSE,"",TRUE,TRUE,TRUE,2007-11-14T00:00:00Z,2007-11-13
271113021,s:40~l:46~e:271113021~c:271113021,2007-11-14T00:00Z,18422,TRUE,FALSE,FALSE,FALSE,2007-11-14T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,TRUE,113,TRUE,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,102,FALSE,271113021,2008,2,23006A,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,1949,Footprint Center,Phoenix,AZ,18055,TRUE,"",TRUE,TRUE,TRUE,2007-11-14T00:00:00Z,2007-11-13
271113022,s:40~l:46~e:271113022~c:271113022,2007-11-14T00:00Z,19980,TRUE,FALSE,FALSE,FALSE,2007-11-14T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,TRUE,102,TRUE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,94,FALSE,271113022,2008,2,000000,bac3c9,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,3423,Moda Center,Portland,OR,19441,FALSE,"",TRUE,TRUE,TRUE,2007-11-14T00:00:00Z,2007-11-13
271113029,s:40~l:46~e:271113029~c:271113029,2007-11-14T00:00Z,12368,TRUE,FALSE,FALSE,FALSE,2007-11-14T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,TRUE,105,TRUE,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,99,FALSE,271113029,2008,2,5D76A8,7399c6,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,1392,FedExForum,Memphis,TN,18400,TRUE,"",TRUE,TRUE,TRUE,2007-11-14T00:00:00Z,2007-11-13
271113030,s:40~l:46~e:271113030~c:271113030,2007-11-14T00:00Z,12169,TRUE,FALSE,FALSE,FALSE,2007-11-14T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FALSE,91,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,76,FALSE,271113030,2008,2,FE3310,008ca8,"",1893,Spectrum Center,Charlotte,NC,19077,FALSE,"",TRUE,TRUE,TRUE,2007-11-14T00:00:00Z,2007-11-13
271112017,s:40~l:46~e:271112017~c:271112017,2007-11-13T00:30Z,12832,TRUE,FALSE,FALSE,FALSE,2007-11-13T00:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,FALSE,82,FALSE,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,FALSE,"",84,TRUE,271112017,2008,2,06143F,ffffff,"",2562,IZOD Center,East Rutherford,NJ,19990,FALSE,"",TRUE,TRUE,TRUE,2007-11-13T00:30:00Z,2007-11-12
271112007,s:40~l:46~e:271112007~c:271112007,2007-11-13T00:00Z,19155,TRUE,FALSE,FALSE,FALSE,2007-11-13T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,TRUE,122,TRUE,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,100,FALSE,271112007,2008,2,0860A8,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,892,Ball Arena,Denver,CO,19520,TRUE,"",TRUE,TRUE,TRUE,2007-11-13T00:00:00Z,2007-11-12
271112026,s:40~l:46~e:271112026~c:271112026,2007-11-13T00:00Z,19911,TRUE,FALSE,FALSE,FALSE,2007-11-13T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,TRUE,117,TRUE,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,93,FALSE,271112026,2008,2,06143F,f9a01b,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,3093,Vivint Arena,Salt Lake City,UT,18306,TRUE,"",TRUE,TRUE,TRUE,2007-11-13T00:00:00Z,2007-11-12
271111024,s:40~l:46~e:271111024~c:271111024,2007-11-12T00:00Z,17670,TRUE,FALSE,FALSE,FALSE,2007-11-12T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,TRUE,113,TRUE,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,88,FALSE,271111024,2008,2,000000,061922,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,780,AT&T Center,San Antonio,TX,18354,FALSE,"",TRUE,TRUE,TRUE,2007-11-12T00:00:00Z,2007-11-11
271111012,s:40~l:46~e:271111012~c:271111012,2007-11-11T23:30Z,15541,TRUE,FALSE,FALSE,FALSE,2007-11-11T23:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,TRUE,95,FALSE,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,103,TRUE,271111012,2008,2,FA0028,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,TRUE,TRUE,2007-11-11T23:30:00Z,2007-11-11
271111018,s:40~l:46~e:271111018~c:271111018,2007-11-11T23:00Z,19763,TRUE,FALSE,FALSE,FALSE,2007-11-11T23:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,TRUE,72,FALSE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,75,TRUE,271111018,2008,2,225EA8,f58426,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,1830,Madison Square Garden,New York,NY,19763,FALSE,"",TRUE,TRUE,TRUE,2007-11-11T23:00:00Z,2007-11-11
271111020,s:40~l:46~e:271111020~c:271111020,2007-11-11T23:00Z,10014,TRUE,FALSE,FALSE,FALSE,2007-11-11T23:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,TRUE,72,FALSE,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,FALSE,"",93,TRUE,271111020,2008,2,000000,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,1845,Wells Fargo Center,Philadelphia,PA,21000,TRUE,"",TRUE,TRUE,TRUE,2007-11-11T23:00:00Z,2007-11-11
271111025,s:40~l:46~e:271111025~c:271111025,2007-11-11T23:00Z,16379,TRUE,FALSE,FALSE,FALSE,2007-11-11T23:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,FALSE,103,FALSE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,107,TRUE,271111025,2008,2,1C3F2C,f05133,"",2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE,TRUE,TRUE,2007-11-11T23:00:00Z,2007-11-11
271111030,s:40~l:46~e:271111030~c:271111030,2007-11-11T23:00Z,11936,TRUE,FALSE,FALSE,FALSE,2007-11-11T23:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FALSE,82,FALSE,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,85,TRUE,271111030,2008,2,FE3310,008ca8,"",1893,Spectrum Center,Charlotte,NC,19077,FALSE,"",TRUE,TRUE,TRUE,2007-11-11T23:00:00Z,2007-11-11
271111001,s:40~l:46~e:271111001~c:271111001,2007-11-11T19:00Z,13172,TRUE,FALSE,FALSE,FALSE,2007-11-11T19:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,TRUE,90,FALSE,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,101,TRUE,271111001,2008,2,002B5C,002b5c,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,1827,State Farm Arena,Atlanta,GA,16888,TRUE,"",TRUE,TRUE,TRUE,2007-11-11T19:00:00Z,2007-11-11
271110004,s:40~l:46~e:271110004~c:271110004,2007-11-11T00:30Z,22467,TRUE,FALSE,FALSE,FALSE,2007-11-11T00:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,TRUE,71,FALSE,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,101,TRUE,271110004,2008,2,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1847,United Center,Chicago,IL,20917,FALSE,"",TRUE,TRUE,TRUE,2007-11-11T00:30:00Z,2007-11-10
271110017,s:40~l:46~e:271110017~c:271110017,2007-11-11T00:30Z,18171,TRUE,FALSE,FALSE,FALSE,2007-11-11T00:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,FALSE,101,FALSE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,112,TRUE,271110017,2008,2,06143F,ffffff,"",2562,IZOD Center,East Rutherford,NJ,19990,FALSE,"",TRUE,TRUE,TRUE,2007-11-11T00:30:00Z,2007-11-10
271110011,s:40~l:46~e:271110011~c:271110011,2007-11-11T00:00Z,12748,TRUE,FALSE,FALSE,FALSE,2007-11-11T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,TRUE,106,FALSE,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,113,TRUE,271110011,2008,2,061642,00275d,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,"",TRUE,TRUE,TRUE,2007-11-11T00:00:00Z,2007-11-10
